"","geneName","regulon","log2FC","direction"
"5593","ZNF580","ESRRA",-0.00602038424517434,"Downregulated"
"5594","ZNF584","ESRRA",-0.00602038424517434,"Downregulated"
"5595","ZNF593","ESRRA",-0.00602038424517434,"Downregulated"
"5596","ZNF598","ESRRA",-0.00602038424517434,"Downregulated"
"5597","ZNF605","ESRRA",-0.00602038424517434,"Downregulated"
"5598","ZNF614","ESRRA",-0.00602038424517434,"Downregulated"
"5599","ZNF629","ESRRA",-0.00602038424517434,"Downregulated"
"5600","ZNF649","ESRRA",-0.00602038424517434,"Downregulated"
"5601","ZNF668","ESRRA",-0.00602038424517434,"Downregulated"
"5602","ZNF672","ESRRA",-0.00602038424517434,"Downregulated"
"5603","ZNF689","ESRRA",-0.00602038424517434,"Downregulated"
"5604","ZNF697","ESRRA",-0.00602038424517434,"Downregulated"
"5605","ZNF706","ESRRA",-0.00602038424517434,"Downregulated"
"5606","ZNF707","ESRRA",-0.00602038424517434,"Downregulated"
"5607","ZNF747","ESRRA",-0.00602038424517434,"Downregulated"
"5608","ZNF761","ESRRA",-0.00602038424517434,"Downregulated"
"5609","ZNF768","ESRRA",-0.00602038424517434,"Downregulated"
"5610","ZNF770","ESRRA",-0.00602038424517434,"Downregulated"
"5611","ZNF771","ESRRA",-0.00602038424517434,"Downregulated"
"5612","ZNF774","ESRRA",-0.00602038424517434,"Downregulated"
"5613","ZNF775","ESRRA",-0.00602038424517434,"Downregulated"
"5614","ZNF787","ESRRA",-0.00602038424517434,"Downregulated"
"5615","ZNF789","ESRRA",-0.00602038424517434,"Downregulated"
"5616","ZNF79","ESRRA",-0.00602038424517434,"Downregulated"
"5617","ZNF808","ESRRA",-0.00602038424517434,"Downregulated"
"5618","ZNF816-ZNF321P","ESRRA",-0.00602038424517434,"Downregulated"
"5619","ZNF843","ESRRA",-0.00602038424517434,"Downregulated"
"5620","ZNF844","ESRRA",-0.00602038424517434,"Downregulated"
"5621","ZNF888","ESRRA",-0.00602038424517434,"Downregulated"
"5622","ZNFX1","ESRRA",-0.00602038424517434,"Downregulated"
"5623","ZNHIT1","ESRRA",-0.00602038424517434,"Downregulated"
"5624","ZNRF1","ESRRA",-0.00602038424517434,"Downregulated"
"5625","ZNRF3","ESRRA",-0.00602038424517434,"Downregulated"
"5626","ZSCAN5A","ESRRA",-0.00602038424517434,"Downregulated"
"5627","ZSWIM1","ESRRA",-0.00602038424517434,"Downregulated"
"5628","ZWILCH","ESRRA",-0.00602038424517434,"Downregulated"
"5629","ZZEF1","ESRRA",-0.00602038424517434,"Downregulated"
"5630","AAK1","GABPA",-0.00159653696337775,"Downregulated"
"5631","ABHD13","GABPA",-0.00159653696337775,"Downregulated"
"5632","ACAP2","GABPA",-0.00159653696337775,"Downregulated"
"5633","ACBD3","GABPA",-0.00159653696337775,"Downregulated"
"5634","ACTR6","GABPA",-0.00159653696337775,"Downregulated"
"5635","ADAM17","GABPA",-0.00159653696337775,"Downregulated"
"5636","ADNP","GABPA",-0.00159653696337775,"Downregulated"
"5637","AFF4","GABPA",-0.00159653696337775,"Downregulated"
"5638","AFTPH","GABPA",-0.00159653696337775,"Downregulated"
"5639","AGGF1","GABPA",-0.00159653696337775,"Downregulated"
"5640","AHCTF1","GABPA",-0.00159653696337775,"Downregulated"
"5641","AK3","GABPA",-0.00159653696337775,"Downregulated"
"5642","AK9","GABPA",-0.00159653696337775,"Downregulated"
"5643","AKAP10","GABPA",-0.00159653696337775,"Downregulated"
"5644","AKTIP","GABPA",-0.00159653696337775,"Downregulated"
"5645","ALG10","GABPA",-0.00159653696337775,"Downregulated"
"5646","ALG10B","GABPA",-0.00159653696337775,"Downregulated"
"5647","ANAPC4","GABPA",-0.00159653696337775,"Downregulated"
"5648","ANKHD1-EIF4EBP3","GABPA",-0.00159653696337775,"Downregulated"
"5649","ANKIB1","GABPA",-0.00159653696337775,"Downregulated"
"5650","ANKRD13A","GABPA",-0.00159653696337775,"Downregulated"
"5651","ANKRD42","GABPA",-0.00159653696337775,"Downregulated"
"5652","AP1AR","GABPA",-0.00159653696337775,"Downregulated"
"5653","AP3S1","GABPA",-0.00159653696337775,"Downregulated"
"5654","AP3S2","GABPA",-0.00159653696337775,"Downregulated"
"5655","AP4E1","GABPA",-0.00159653696337775,"Downregulated"
"5656","APLF","GABPA",-0.00159653696337775,"Downregulated"
"5657","APPL1","GABPA",-0.00159653696337775,"Downregulated"
"5658","AQR","GABPA",-0.00159653696337775,"Downregulated"
"5659","ARCN1","GABPA",-0.00159653696337775,"Downregulated"
"5660","ARFIP1","GABPA",-0.00159653696337775,"Downregulated"
"5661","ARL6IP6","GABPA",-0.00159653696337775,"Downregulated"
"5662","ARMC1","GABPA",-0.00159653696337775,"Downregulated"
"5663","ARPP19","GABPA",-0.00159653696337775,"Downregulated"
"5664","ASB3","GABPA",-0.00159653696337775,"Downregulated"
"5665","ASB8","GABPA",-0.00159653696337775,"Downregulated"
"5666","ASPG","GABPA",-0.00159653696337775,"Downregulated"
"5667","ATAD1","GABPA",-0.00159653696337775,"Downregulated"
"5668","ATE1","GABPA",-0.00159653696337775,"Downregulated"
"5669","ATG4C","GABPA",-0.00159653696337775,"Downregulated"
"5670","ATM","GABPA",-0.00159653696337775,"Downregulated"
"5671","ATP11B","GABPA",-0.00159653696337775,"Downregulated"
"5672","ATP6AP2","GABPA",-0.00159653696337775,"Downregulated"
"5673","ATP7A","GABPA",-0.00159653696337775,"Downregulated"
"5674","ATR","GABPA",-0.00159653696337775,"Downregulated"
"5675","BAG4","GABPA",-0.00159653696337775,"Downregulated"
"5676","BCAS2","GABPA",-0.00159653696337775,"Downregulated"
"5677","BHLHA9","GABPA",-0.00159653696337775,"Downregulated"
"5678","BIRC6","GABPA",-0.00159653696337775,"Downregulated"
"5679","BLOC1S5","GABPA",-0.00159653696337775,"Downregulated"
"5680","BLZF1","GABPA",-0.00159653696337775,"Downregulated"
"5681","BMS1P4","GABPA",-0.00159653696337775,"Downregulated"
"5682","BPGM","GABPA",-0.00159653696337775,"Downregulated"
"5683","BRAP","GABPA",-0.00159653696337775,"Downregulated"
"5684","BROX","GABPA",-0.00159653696337775,"Downregulated"
"5685","BUB3","GABPA",-0.00159653696337775,"Downregulated"
"5686","BZW1","GABPA",-0.00159653696337775,"Downregulated"
"5687","C11orf65","GABPA",-0.00159653696337775,"Downregulated"
"5688","C18orf21","GABPA",-0.00159653696337775,"Downregulated"
"5689","C1orf52","GABPA",-0.00159653696337775,"Downregulated"
"5690","C22orf23","GABPA",-0.00159653696337775,"Downregulated"
"5691","C2orf49","GABPA",-0.00159653696337775,"Downregulated"
"5692","C2orf68","GABPA",-0.00159653696337775,"Downregulated"
"5693","C3orf38","GABPA",-0.00159653696337775,"Downregulated"
"5694","C4orf3","GABPA",-0.00159653696337775,"Downregulated"
"5695","C8orf44-SGK3","GABPA",-0.00159653696337775,"Downregulated"
"5696","C8orf76","GABPA",-0.00159653696337775,"Downregulated"
"5697","C9orf85","GABPA",-0.00159653696337775,"Downregulated"
"5698","CAP1","GABPA",-0.00159653696337775,"Downregulated"
"5699","CAPZA1","GABPA",-0.00159653696337775,"Downregulated"
"5700","CASP8","GABPA",-0.00159653696337775,"Downregulated"
"5701","CASP8AP2","GABPA",-0.00159653696337775,"Downregulated"
"5702","CBR4","GABPA",-0.00159653696337775,"Downregulated"
"5703","CBX3","GABPA",-0.00159653696337775,"Downregulated"
"5704","CCDC15","GABPA",-0.00159653696337775,"Downregulated"
"5705","CCDC25","GABPA",-0.00159653696337775,"Downregulated"
"5706","CCDC38","GABPA",-0.00159653696337775,"Downregulated"
"5707","CCDC39","GABPA",-0.00159653696337775,"Downregulated"
"5708","CCDC82","GABPA",-0.00159653696337775,"Downregulated"
"5709","CCNC","GABPA",-0.00159653696337775,"Downregulated"
"5710","CCP110","GABPA",-0.00159653696337775,"Downregulated"
"5711","CCPG1","GABPA",-0.00159653696337775,"Downregulated"
"5712","CCZ1B","GABPA",-0.00159653696337775,"Downregulated"
"5713","CD164","GABPA",-0.00159653696337775,"Downregulated"
"5714","CDC123","GABPA",-0.00159653696337775,"Downregulated"
"5715","CDC26","GABPA",-0.00159653696337775,"Downregulated"
"5716","CDC40","GABPA",-0.00159653696337775,"Downregulated"
"5717","CDHR2","GABPA",-0.00159653696337775,"Downregulated"
"5718","CDK11A","GABPA",-0.00159653696337775,"Downregulated"
"5719","CDK17","GABPA",-0.00159653696337775,"Downregulated"
"5720","CEBPZ","GABPA",-0.00159653696337775,"Downregulated"
"5721","CENPQ","GABPA",-0.00159653696337775,"Downregulated"
"5722","CEP170","GABPA",-0.00159653696337775,"Downregulated"
"5723","CEP44","GABPA",-0.00159653696337775,"Downregulated"
"5724","CEP57","GABPA",-0.00159653696337775,"Downregulated"
"5725","CEP63","GABPA",-0.00159653696337775,"Downregulated"
"5726","CEP89","GABPA",-0.00159653696337775,"Downregulated"
"5727","CGGBP1","GABPA",-0.00159653696337775,"Downregulated"
"5728","CHM","GABPA",-0.00159653696337775,"Downregulated"
"5729","CHMP5","GABPA",-0.00159653696337775,"Downregulated"
"5730","CHUK","GABPA",-0.00159653696337775,"Downregulated"
"5731","CLDN12","GABPA",-0.00159653696337775,"Downregulated"
"5732","CLINT1","GABPA",-0.00159653696337775,"Downregulated"
"5733","CLPX","GABPA",-0.00159653696337775,"Downregulated"
"5734","CNOT10","GABPA",-0.00159653696337775,"Downregulated"
"5735","COA6","GABPA",-0.00159653696337775,"Downregulated"
"5736","COG3","GABPA",-0.00159653696337775,"Downregulated"
"5737","COG6","GABPA",-0.00159653696337775,"Downregulated"
"5738","COMMD2","GABPA",-0.00159653696337775,"Downregulated"
"5739","COMMD6","GABPA",-0.00159653696337775,"Downregulated"
"5740","COPA","GABPA",-0.00159653696337775,"Downregulated"
"5741","COPB2","GABPA",-0.00159653696337775,"Downregulated"
"5742","COPS2","GABPA",-0.00159653696337775,"Downregulated"
"5743","COPS5","GABPA",-0.00159653696337775,"Downregulated"
"5744","COQ7","GABPA",-0.00159653696337775,"Downregulated"
"5745","COX16","GABPA",-0.00159653696337775,"Downregulated"
"5746","COX18","GABPA",-0.00159653696337775,"Downregulated"
"5747","CPEB4","GABPA",-0.00159653696337775,"Downregulated"
"5748","CPSF3","GABPA",-0.00159653696337775,"Downregulated"
"5749","CPT2","GABPA",-0.00159653696337775,"Downregulated"
"5750","CRIPT","GABPA",-0.00159653696337775,"Downregulated"
"5751","CRNKL1","GABPA",-0.00159653696337775,"Downregulated"
"5752","CRYZL1","GABPA",-0.00159653696337775,"Downregulated"
"5753","CSNK1G3","GABPA",-0.00159653696337775,"Downregulated"
"5754","CSNK2A1","GABPA",-0.00159653696337775,"Downregulated"
"5755","CSPP1","GABPA",-0.00159653696337775,"Downregulated"
"5756","CTR9","GABPA",-0.00159653696337775,"Downregulated"
"5757","CUL3","GABPA",-0.00159653696337775,"Downregulated"
"5758","CUL4B","GABPA",-0.00159653696337775,"Downregulated"
"5759","CWC22","GABPA",-0.00159653696337775,"Downregulated"
"5760","CWC27","GABPA",-0.00159653696337775,"Downregulated"
"5761","CYLD","GABPA",-0.00159653696337775,"Downregulated"
"5762","DARS2","GABPA",-0.00159653696337775,"Downregulated"
"5763","DBR1","GABPA",-0.00159653696337775,"Downregulated"
"5764","DCAF10","GABPA",-0.00159653696337775,"Downregulated"
"5765","DDX1","GABPA",-0.00159653696337775,"Downregulated"
"5766","DDX42","GABPA",-0.00159653696337775,"Downregulated"
"5767","DDX46","GABPA",-0.00159653696337775,"Downregulated"
"5768","DECR1","GABPA",-0.00159653696337775,"Downregulated"
"5769","DESI2","GABPA",-0.00159653696337775,"Downregulated"
"5770","DHX36","GABPA",-0.00159653696337775,"Downregulated"
"5771","DIS3","GABPA",-0.00159653696337775,"Downregulated"
"5772","DNAJB14","GABPA",-0.00159653696337775,"Downregulated"
"5773","DNAJC24","GABPA",-0.00159653696337775,"Downregulated"
"5774","DPM1","GABPA",-0.00159653696337775,"Downregulated"
"5775","DPY19L4","GABPA",-0.00159653696337775,"Downregulated"
"5776","DTWD1","GABPA",-0.00159653696337775,"Downregulated"
"5777","DYNC1I2","GABPA",-0.00159653696337775,"Downregulated"
"5778","EAF1","GABPA",-0.00159653696337775,"Downregulated"
"5779","EAPP","GABPA",-0.00159653696337775,"Downregulated"
"5780","ECH1","GABPA",-0.00159653696337775,"Downregulated"
"5781","ECHDC1","GABPA",-0.00159653696337775,"Downregulated"
"5782","ECSCR","GABPA",-0.00159653696337775,"Downregulated"
"5783","EDEM3","GABPA",-0.00159653696337775,"Downregulated"
"5784","EEA1","GABPA",-0.00159653696337775,"Downregulated"
"5785","EIF3H","GABPA",-0.00159653696337775,"Downregulated"
"5786","EIF5B","GABPA",-0.00159653696337775,"Downregulated"
"5787","ELK4","GABPA",-0.00159653696337775,"Downregulated"
"5788","ELMOD2","GABPA",-0.00159653696337775,"Downregulated"
"5789","ELP2","GABPA",-0.00159653696337775,"Downregulated"
"5790","EMC4","GABPA",-0.00159653696337775,"Downregulated"
"5791","ENTPD1-AS1","GABPA",-0.00159653696337775,"Downregulated"
"5792","ERCC4","GABPA",-0.00159653696337775,"Downregulated"
"5793","ERCC5","GABPA",-0.00159653696337775,"Downregulated"
"5794","ERH","GABPA",-0.00159653696337775,"Downregulated"
"5795","ERI2","GABPA",-0.00159653696337775,"Downregulated"
"5796","ERLIN2","GABPA",-0.00159653696337775,"Downregulated"
"5797","ESCO1","GABPA",-0.00159653696337775,"Downregulated"
"5798","ETAA1","GABPA",-0.00159653696337775,"Downregulated"
"5799","EXOC1","GABPA",-0.00159653696337775,"Downregulated"
"5800","EXOC5","GABPA",-0.00159653696337775,"Downregulated"
"5801","EXOSC3","GABPA",-0.00159653696337775,"Downregulated"
"5802","EXTL2","GABPA",-0.00159653696337775,"Downregulated"
"5803","EYA3","GABPA",-0.00159653696337775,"Downregulated"
"5804","F11R","GABPA",-0.00159653696337775,"Downregulated"
"5805","FAM114A2","GABPA",-0.00159653696337775,"Downregulated"
"5806","FAM120A","GABPA",-0.00159653696337775,"Downregulated"
"5807","FAM120B","GABPA",-0.00159653696337775,"Downregulated"
"5808","FAM168A","GABPA",-0.00159653696337775,"Downregulated"
"5809","FAM199X","GABPA",-0.00159653696337775,"Downregulated"
"5810","FAM210A","GABPA",-0.00159653696337775,"Downregulated"
"5811","FAM8A1","GABPA",-0.00159653696337775,"Downregulated"
"5812","FAM91A1","GABPA",-0.00159653696337775,"Downregulated"
"5813","FAM98B","GABPA",-0.00159653696337775,"Downregulated"
"5814","FANCM","GABPA",-0.00159653696337775,"Downregulated"
"5815","FASTKD5","GABPA",-0.00159653696337775,"Downregulated"
"5816","FBXL19-AS1","GABPA",-0.00159653696337775,"Downregulated"
"5817","FBXL3","GABPA",-0.00159653696337775,"Downregulated"
"5818","FBXO11","GABPA",-0.00159653696337775,"Downregulated"
"5819","FBXO28","GABPA",-0.00159653696337775,"Downregulated"
"5820","FBXO38","GABPA",-0.00159653696337775,"Downregulated"
"5821","FBXW11","GABPA",-0.00159653696337775,"Downregulated"
"5822","FBXW2","GABPA",-0.00159653696337775,"Downregulated"
"5823","FCF1","GABPA",-0.00159653696337775,"Downregulated"
"5824","FEM1B","GABPA",-0.00159653696337775,"Downregulated"
"5825","FER","GABPA",-0.00159653696337775,"Downregulated"
"5826","FGD5-AS1","GABPA",-0.00159653696337775,"Downregulated"
"5827","FIP1L1","GABPA",-0.00159653696337775,"Downregulated"
"5828","FKBP1AP1","GABPA",-0.00159653696337775,"Downregulated"
"5829","FKBP3","GABPA",-0.00159653696337775,"Downregulated"
"5830","FNTA","GABPA",-0.00159653696337775,"Downregulated"
"5831","FRA10AC1","GABPA",-0.00159653696337775,"Downregulated"
"5832","FUBP3","GABPA",-0.00159653696337775,"Downregulated"
"5833","G2E3","GABPA",-0.00159653696337775,"Downregulated"
"5834","G3BP2","GABPA",-0.00159653696337775,"Downregulated"
"5835","GABPA","GABPA",-0.00159653696337775,"Downregulated"
"5836","GABPB1","GABPA",-0.00159653696337775,"Downregulated"
"5837","GCC2","GABPA",-0.00159653696337775,"Downregulated"
"5838","GDAP2","GABPA",-0.00159653696337775,"Downregulated"
"5839","GDE1","GABPA",-0.00159653696337775,"Downregulated"
"5840","GEMIN6","GABPA",-0.00159653696337775,"Downregulated"
"5841","GEN1","GABPA",-0.00159653696337775,"Downregulated"
"5842","GGNBP1","GABPA",-0.00159653696337775,"Downregulated"
"5843","GGPS1","GABPA",-0.00159653696337775,"Downregulated"
"5844","GIN1","GABPA",-0.00159653696337775,"Downregulated"
"5845","GIT2","GABPA",-0.00159653696337775,"Downregulated"
"5846","GLT8D1","GABPA",-0.00159653696337775,"Downregulated"
"5847","GMCL1","GABPA",-0.00159653696337775,"Downregulated"
"5848","GNA13","GABPA",-0.00159653696337775,"Downregulated"
"5849","GNL2","GABPA",-0.00159653696337775,"Downregulated"
"5850","GNPDA2","GABPA",-0.00159653696337775,"Downregulated"
"5851","GOLGA5","GABPA",-0.00159653696337775,"Downregulated"
"5852","GOLGA7","GABPA",-0.00159653696337775,"Downregulated"
"5853","GOLGB1","GABPA",-0.00159653696337775,"Downregulated"
"5854","GOSR1","GABPA",-0.00159653696337775,"Downregulated"
"5855","GPALPP1","GABPA",-0.00159653696337775,"Downregulated"
"5856","GPATCH2","GABPA",-0.00159653696337775,"Downregulated"
"5857","GPR180","GABPA",-0.00159653696337775,"Downregulated"
"5858","GSKIP","GABPA",-0.00159653696337775,"Downregulated"
"5859","GSTCD","GABPA",-0.00159653696337775,"Downregulated"
"5860","GTF2A1","GABPA",-0.00159653696337775,"Downregulated"
"5861","GTF2H3","GABPA",-0.00159653696337775,"Downregulated"
"5862","GTPBP10","GABPA",-0.00159653696337775,"Downregulated"
"5863","HACL1","GABPA",-0.00159653696337775,"Downregulated"
"5864","HAT1","GABPA",-0.00159653696337775,"Downregulated"
"5865","HAUS6","GABPA",-0.00159653696337775,"Downregulated"
"5866","HCG18","GABPA",-0.00159653696337775,"Downregulated"
"5867","HDHD2","GABPA",-0.00159653696337775,"Downregulated"
"5868","HERC4","GABPA",-0.00159653696337775,"Downregulated"
"5869","HIBCH","GABPA",-0.00159653696337775,"Downregulated"
"5870","HMG20A","GABPA",-0.00159653696337775,"Downregulated"
"5871","HNRNPA2B1","GABPA",-0.00159653696337775,"Downregulated"
"5872","HSD17B2","GABPA",-0.00159653696337775,"Downregulated"
"5873","HSPA4","GABPA",-0.00159653696337775,"Downregulated"
"5874","IFT74","GABPA",-0.00159653696337775,"Downregulated"
"5875","IFT81","GABPA",-0.00159653696337775,"Downregulated"
"5876","IGBP1","GABPA",-0.00159653696337775,"Downregulated"
"5877","IK","GABPA",-0.00159653696337775,"Downregulated"
"5878","IMPA1","GABPA",-0.00159653696337775,"Downregulated"
"5879","IMPACT","GABPA",-0.00159653696337775,"Downregulated"
"5880","INIP","GABPA",-0.00159653696337775,"Downregulated"
"5881","INSIG2","GABPA",-0.00159653696337775,"Downregulated"
"5882","INTS7","GABPA",-0.00159653696337775,"Downregulated"
"5883","IPO8","GABPA",-0.00159653696337775,"Downregulated"
"5884","IQCH","GABPA",-0.00159653696337775,"Downregulated"
"5885","IREB2","GABPA",-0.00159653696337775,"Downregulated"
"5886","ITCH","GABPA",-0.00159653696337775,"Downregulated"
"5887","ITGAV","GABPA",-0.00159653696337775,"Downregulated"
"5888","ITGB1","GABPA",-0.00159653696337775,"Downregulated"
"5889","JPX","GABPA",-0.00159653696337775,"Downregulated"
"5890","JRKL","GABPA",-0.00159653696337775,"Downregulated"
"5891","KCTD18","GABPA",-0.00159653696337775,"Downregulated"
"5892","KCTD21-AS1","GABPA",-0.00159653696337775,"Downregulated"
"5893","KIAA0753","GABPA",-0.00159653696337775,"Downregulated"
"5894","KIAA0825","GABPA",-0.00159653696337775,"Downregulated"
"5895","KIAA1586","GABPA",-0.00159653696337775,"Downregulated"
"5896","KIF11","GABPA",-0.00159653696337775,"Downregulated"
"5897","KIFC1","GABPA",-0.00159653696337775,"Downregulated"
"5898","KIN","GABPA",-0.00159653696337775,"Downregulated"
"5899","KLHL20","GABPA",-0.00159653696337775,"Downregulated"
"5900","KLHL6","GABPA",-0.00159653696337775,"Downregulated"
"5901","KNSTRN","GABPA",-0.00159653696337775,"Downregulated"
"5902","KRIT1","GABPA",-0.00159653696337775,"Downregulated"
"5903","KRR1","GABPA",-0.00159653696337775,"Downregulated"
"5904","LARP4","GABPA",-0.00159653696337775,"Downregulated"
"5905","LARP4B","GABPA",-0.00159653696337775,"Downregulated"
"5906","LARP7","GABPA",-0.00159653696337775,"Downregulated"
"5907","LEMD3","GABPA",-0.00159653696337775,"Downregulated"
"5908","LEPROTL1","GABPA",-0.00159653696337775,"Downregulated"
"5909","LIG4","GABPA",-0.00159653696337775,"Downregulated"
"5910","LIN54","GABPA",-0.00159653696337775,"Downregulated"
"5911","LIN7C","GABPA",-0.00159653696337775,"Downregulated"
"5912","LINC00662","GABPA",-0.00159653696337775,"Downregulated"
"5913","LLPH","GABPA",-0.00159653696337775,"Downregulated"
"5914","LNP1","GABPA",-0.00159653696337775,"Downregulated"
"5915","LONP2","GABPA",-0.00159653696337775,"Downregulated"
"5916","LRCH1","GABPA",-0.00159653696337775,"Downregulated"
"5917","LSM3","GABPA",-0.00159653696337775,"Downregulated"
"5918","LUC7L2","GABPA",-0.00159653696337775,"Downregulated"
"5919","LYRM7","GABPA",-0.00159653696337775,"Downregulated"
"5920","LZIC","GABPA",-0.00159653696337775,"Downregulated"
"5921","MAK16","GABPA",-0.00159653696337775,"Downregulated"
"5922","MAP1LC3B2","GABPA",-0.00159653696337775,"Downregulated"
"5923","MAP3K7","GABPA",-0.00159653696337775,"Downregulated"
"5924","MAT2B","GABPA",-0.00159653696337775,"Downregulated"
"5925","MBD5","GABPA",-0.00159653696337775,"Downregulated"
"5926","MBTPS2","GABPA",-0.00159653696337775,"Downregulated"
"5927","MCPH1","GABPA",-0.00159653696337775,"Downregulated"
"5928","MED23","GABPA",-0.00159653696337775,"Downregulated"
"5929","MED4","GABPA",-0.00159653696337775,"Downregulated"
"5930","MED7","GABPA",-0.00159653696337775,"Downregulated"
"5931","MEIG1","GABPA",-0.00159653696337775,"Downregulated"
"5932","METAP2","GABPA",-0.00159653696337775,"Downregulated"
"5933","METTL13","GABPA",-0.00159653696337775,"Downregulated"
"5934","METTL14","GABPA",-0.00159653696337775,"Downregulated"
"5935","METTL15","GABPA",-0.00159653696337775,"Downregulated"
"5936","METTL2B","GABPA",-0.00159653696337775,"Downregulated"
"5937","METTL4","GABPA",-0.00159653696337775,"Downregulated"
"5938","METTL9","GABPA",-0.00159653696337775,"Downregulated"
"5939","MFN1","GABPA",-0.00159653696337775,"Downregulated"
"5940","MICU2","GABPA",-0.00159653696337775,"Downregulated"
"5941","MIPOL1","GABPA",-0.00159653696337775,"Downregulated"
"5942","MIR4638","GABPA",-0.00159653696337775,"Downregulated"
"5943","MITD1","GABPA",-0.00159653696337775,"Downregulated"
"5944","MKRN9P","GABPA",-0.00159653696337775,"Downregulated"
"5945","MOB4","GABPA",-0.00159653696337775,"Downregulated"
"5946","MORC3","GABPA",-0.00159653696337775,"Downregulated"
"5947","MORF4L2","GABPA",-0.00159653696337775,"Downregulated"
"5948","MOSPD2","GABPA",-0.00159653696337775,"Downregulated"
"5949","MPHOSPH10","GABPA",-0.00159653696337775,"Downregulated"
"5950","MPZL3","GABPA",-0.00159653696337775,"Downregulated"
"5951","MRPS18C","GABPA",-0.00159653696337775,"Downregulated"
"5952","MRPS21","GABPA",-0.00159653696337775,"Downregulated"
"5953","MRPS22","GABPA",-0.00159653696337775,"Downregulated"
"5954","MRPS31P5","GABPA",-0.00159653696337775,"Downregulated"
"5955","MSANTD4","GABPA",-0.00159653696337775,"Downregulated"
"5956","MSH3","GABPA",-0.00159653696337775,"Downregulated"
"5957","MTAP","GABPA",-0.00159653696337775,"Downregulated"
"5958","MTHFS","GABPA",-0.00159653696337775,"Downregulated"
"5959","MTIF2","GABPA",-0.00159653696337775,"Downregulated"
"5960","MTMR1","GABPA",-0.00159653696337775,"Downregulated"
"5961","MTMR9","GABPA",-0.00159653696337775,"Downregulated"
"5962","MTPN","GABPA",-0.00159653696337775,"Downregulated"
"5963","MTR","GABPA",-0.00159653696337775,"Downregulated"
"5964","MTTP","GABPA",-0.00159653696337775,"Downregulated"
"5965","MTX3","GABPA",-0.00159653696337775,"Downregulated"
"5966","N4BP2L2","GABPA",-0.00159653696337775,"Downregulated"
"5967","NAA20","GABPA",-0.00159653696337775,"Downregulated"
"5968","NAA35","GABPA",-0.00159653696337775,"Downregulated"
"5969","NAA50","GABPA",-0.00159653696337775,"Downregulated"
"5970","NAPG","GABPA",-0.00159653696337775,"Downregulated"
"5971","NBEAL1","GABPA",-0.00159653696337775,"Downregulated"
"5972","NBR1","GABPA",-0.00159653696337775,"Downregulated"
"5973","NBR2","GABPA",-0.00159653696337775,"Downregulated"
"5974","NCAPD2","GABPA",-0.00159653696337775,"Downregulated"
"5975","NCBP2","GABPA",-0.00159653696337775,"Downregulated"
"5976","NCK1","GABPA",-0.00159653696337775,"Downregulated"
"5977","NCOR1","GABPA",-0.00159653696337775,"Downregulated"
"5978","NDUFA12","GABPA",-0.00159653696337775,"Downregulated"
"5979","NDUFA2","GABPA",-0.00159653696337775,"Downregulated"
"5980","NDUFS1","GABPA",-0.00159653696337775,"Downregulated"
"5981","NEDD1","GABPA",-0.00159653696337775,"Downregulated"
"5982","NEK7","GABPA",-0.00159653696337775,"Downregulated"
"5983","NEK9","GABPA",-0.00159653696337775,"Downregulated"
"5984","NFX1","GABPA",-0.00159653696337775,"Downregulated"
"5985","NFXL1","GABPA",-0.00159653696337775,"Downregulated"
"5986","NFYA","GABPA",-0.00159653696337775,"Downregulated"
"5987","NGLY1","GABPA",-0.00159653696337775,"Downregulated"
"5988","NHLRC2","GABPA",-0.00159653696337775,"Downregulated"
"5989","NKIRAS1","GABPA",-0.00159653696337775,"Downregulated"
"5990","NME7","GABPA",-0.00159653696337775,"Downregulated"
"5991","NNT-AS1","GABPA",-0.00159653696337775,"Downregulated"
"5992","NOC3L","GABPA",-0.00159653696337775,"Downregulated"
"5993","NOL10","GABPA",-0.00159653696337775,"Downregulated"
"5994","NOL7","GABPA",-0.00159653696337775,"Downregulated"
"5995","NPAT","GABPA",-0.00159653696337775,"Downregulated"
"5996","NRAS","GABPA",-0.00159653696337775,"Downregulated"
"5997","NSL1","GABPA",-0.00159653696337775,"Downregulated"
"5998","NSUN2","GABPA",-0.00159653696337775,"Downregulated"
"5999","NSUN3","GABPA",-0.00159653696337775,"Downregulated"
"6000","NTRK1","GABPA",-0.00159653696337775,"Downregulated"
"6001","NUDT12","GABPA",-0.00159653696337775,"Downregulated"
"6002","NUDT21","GABPA",-0.00159653696337775,"Downregulated"
"6003","NUP107","GABPA",-0.00159653696337775,"Downregulated"
"6004","NUP54","GABPA",-0.00159653696337775,"Downregulated"
"6005","NUP88","GABPA",-0.00159653696337775,"Downregulated"
"6006","NXT2","GABPA",-0.00159653696337775,"Downregulated"
"6007","OCIAD1","GABPA",-0.00159653696337775,"Downregulated"
"6008","OGFOD1","GABPA",-0.00159653696337775,"Downregulated"
"6009","OPA1","GABPA",-0.00159653696337775,"Downregulated"
"6010","ORC2","GABPA",-0.00159653696337775,"Downregulated"
"6011","ORC3","GABPA",-0.00159653696337775,"Downregulated"
"6012","ORC4","GABPA",-0.00159653696337775,"Downregulated"
"6013","OSBPL8","GABPA",-0.00159653696337775,"Downregulated"
"6014","PAFAH1B2","GABPA",-0.00159653696337775,"Downregulated"
"6015","PAIP2","GABPA",-0.00159653696337775,"Downregulated"
